Product Name,Normalized Name,paxCode,Customer Reference,amount,selling_price,currency,start_month,end_month
Tales of Arise - Beyond the Dawn Ultimate Edition,tales_of_arise_beyond_the_dawn_ultimate,,E06162,15.0,199.0,CNY,2026-04,2026-04
Tales of Arise - Beyond the Dawn Ultimate Edition,tales_of_arise_beyond_the_dawn_ultimate,,E06162,0.0,498.0,CNY,2026-04,2026-04
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,,268.0,CNY,2024-08,2024-09
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,,268.0,CNY,2024-10,2024-10
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,1.0,268.0,CNY,2024-11,2024-11
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,5.0,88.0112,CNY,2024-11,2024-11
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,4.0,268.0,CNY,2024-12,2024-12
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,258.0,26.0,CNY,2024-12,2024-12
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,232.0,26.799999999999994,CNY,2025-01,2025-01
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,1.0,268.0,CNY,2025-04,2025-04
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,1011.0,26.0,CNY,2025-06,2025-06
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,3000.0,26.0,CNY,2025-07,2025-07
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,18.0,26.0,CNY,2025-07,2025-07
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2025-07,2025-07
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,4637.0,26.0,CNY,2025-08,2025-08
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2025-08,2025-08
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,534.0,26.0,CNY,2025-09,2025-09
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2025-09,2025-09
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2025-10,2025-10
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2025-11,2025-11
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,2.0,268.0,CNY,2025-12,2025-12
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2025-12,2025-12
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2026-01,2026-01
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2026-02,2026-02
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2026-03,2026-03
Tales of Berseria,tales_of_berseria,PAX0008665002,E02174,0.0,268.0,CNY,2026-04,2026-04
Tales of Berseria Remastered,tales_of_berseria_remastered,PAX0015323358,L00438,6.0,198.0,CNY,2026-02,2026-02
Tales of Berseria Remastered,tales_of_berseria_remastered,PAX0015323358,L00438,7.0,198.0,CNY,2026-02,2026-02
Tales of Berseria Remastered,tales_of_berseria_remastered,PAX0015323358,L00438,21.0,198.0,CNY,2026-03,2026-03
Tales of Berseria Remastered,tales_of_berseria_remastered,PAX0015323358,L00438,13.0,198.0,CNY,2026-04,2026-04
Tales of Berseria Remastered Deluxe Edition,tales_of_berseria_remastered_deluxe,,L00439,3.0,298.0,CNY,2026-02,2026-02
Tales of Berseria Remastered Deluxe Edition,tales_of_berseria_remastered_deluxe,,L00439,5.0,298.0,CNY,2026-02,2026-02
Tales of Berseria Remastered Deluxe Edition,tales_of_berseria_remastered_deluxe,,L00439,11.0,298.0,CNY,2026-03,2026-03
Tales of Berseria Remastered Deluxe Edition,tales_of_berseria_remastered_deluxe,,L00439,1.0,298.0,CNY,2026-04,2026-04
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,73.0,198.0,CNY,2025-01,2025-01
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,17.0,198.0,CNY,2025-02,2025-02
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,11.0,198.0,CNY,2025-03,2025-03
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,1.0,198.0,CNY,2025-04,2025-04
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,1.0,198.0,CNY,2025-05,2025-05
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,2.0,148.0,CNY,2025-06,2025-06
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,22.0,148.5,CNY,2025-07,2025-07
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,2.0,198.0,CNY,2025-07,2025-07
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,3.0,148.0,CNY,2025-07,2025-07
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2025-07,2025-07
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,1.0,198.0,CNY,2025-08,2025-08
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2025-08,2025-08
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,2.0,198.0,CNY,2025-09,2025-09
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,46.0,128.0,CNY,2025-09,2025-09
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2025-09,2025-09
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,28.0,128.0,CNY,2025-10,2025-10
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,1.0,198.0,CNY,2025-10,2025-10
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,1.0,128.0,CNY,2025-10,2025-10
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2025-10,2025-10
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,10.0,128.0,CNY,2025-11,2025-11
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,2.0,198.0,CNY,2025-11,2025-11
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,2.0,128.0,CNY,2025-11,2025-11
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2025-11,2025-11
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,18.0,198.0,CNY,2025-12,2025-12
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,2.0,128.0,CNY,2025-12,2025-12
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2025-12,2025-12
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,9.0,128.0,CNY,2026-01,2026-01
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,4.0,128.0,CNY,2026-01,2026-01
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2026-01,2026-01
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,4.0,128.0,CNY,2026-02,2026-02
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,396.0,79.0,CNY,2026-02,2026-02
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,13.0,79.0,CNY,2026-02,2026-02
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2026-02,2026-02
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,5.0,99.0,CNY,2026-03,2026-03
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,112.0,79.0,CNY,2026-03,2026-03
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,5.0,79.0,CNY,2026-03,2026-03
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2026-03,2026-03
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,8.0,99.0,CNY,2026-04,2026-04
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,102.0,79.0,CNY,2026-04,2026-04
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,1.0,79.0,CNY,2026-04,2026-04
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,E06381,0.0,198.0,CNY,2026-04,2026-04
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,5.0,298.0,CNY,2025-01,2025-01
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,298.0,CNY,2025-02,2025-02
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-03,2025-03
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,2.0,298.0,CNY,2025-04,2025-04
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-04,2025-04
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,223.5,CNY,2025-07,2025-07
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,223.0,CNY,2025-07,2025-07
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,298.0,CNY,2025-07,2025-07
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-07,2025-07
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-08,2025-08
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,4.0,193.0,CNY,2025-09,2025-09
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-09,2025-09
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,3.0,193.0,CNY,2025-10,2025-10
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-10,2025-10
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,193.0,CNY,2025-11,2025-11
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-11,2025-11
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,2.0,298.0,CNY,2025-12,2025-12
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2025-12,2025-12
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,298.0,CNY,2026-01,2026-01
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,193.0,CNY,2026-01,2026-01
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,1.0,193.0,CNY,2026-01,2026-01
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2026-01,2026-01
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,45.0,119.0,CNY,2026-02,2026-02
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,6.0,119.0,CNY,2026-02,2026-02
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2026-02,2026-02
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,23.0,119.0,CNY,2026-03,2026-03
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,2.0,119.0,CNY,2026-03,2026-03
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2026-03,2026-03
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,7.0,119.0,CNY,2026-04,2026-04
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,2.0,119.0,CNY,2026-04,2026-04
Tales of Graces f Remastered Deluxe Edition,tales_of_graces_f_remastered_deluxe,,E06689,0.0,298.0,CNY,2026-04,2026-04
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,8.0,51.0,CNY,2024-12,2024-12
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2024-12,2024-12
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,23.0,51.0,CNY,2025-01,2025-01
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-01,2025-01
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,1.0,51.0,CNY,2025-02,2025-02
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-02,2025-02
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,24.0,51.0,CNY,2025-03,2025-03
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,13.0,51.0,CNY,2025-04,2025-04
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,4.0,51.0,CNY,2025-05,2025-05
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,65.0,51.0,CNY,2025-06,2025-06
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,61.0,51.59999999999999,CNY,2025-07,2025-07
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-07,2025-07
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,127.0,51.0,CNY,2025-08,2025-08
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-08,2025-08
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,79.0,51.0,CNY,2025-09,2025-09
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-09,2025-09
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,63.0,51.0,CNY,2025-10,2025-10
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-10,2025-10
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,40.0,51.0,CNY,2025-11,2025-11
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-11,2025-11
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2025-12,2025-12
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,21.0,51.0,CNY,2026-01,2026-01
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2026-01,2026-01
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,110.0,51.0,CNY,2026-02,2026-02
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2026-02,2026-02
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,46.0,51.0,CNY,2026-03,2026-03
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2026-03,2026-03
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,66.0,51.0,CNY,2026-04,2026-04
Tales of Vesperia: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2026-04,2026-04
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,,258.0,CNY,2024-08,2024-09
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,,258.0,CNY,2024-10,2024-10
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,0.0,258.0,CNY,2024-11,2024-11
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,3.0,88.00379999999998,CNY,2024-11,2024-11
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,4.0,51.0,CNY,2025-10,2025-10
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,1.0,51.0,CNY,2025-11,2025-11
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,72.0,51.0,CNY,2025-12,2025-12
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,2.0,51.0,CNY,2026-01,2026-01
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,5.0,51.0,CNY,2026-02,2026-02
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,E03191,2.0,51.0,CNY,2026-04,2026-04
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,39.0,198.0,CNY,2025-10,2025-10
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,2.0,198.0,CNY,2025-10,2025-10
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,40.0,198.0,CNY,2025-11,2025-11
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,7.0,198.0,CNY,2025-11,2025-11
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,8.0,198.0,CNY,2025-11,2025-11
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,6.0,198.0,CNY,2025-12,2025-12
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,1.0,198.0,CNY,2026-01,2026-01
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,5.0,148.0,CNY,2026-01,2026-01
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,1.0,198.0,CNY,2026-01,2026-01
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,1.0,198.0,CNY,2026-02,2026-02
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,4.0,148.0,CNY,2026-02,2026-02
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,33.0,138.0,CNY,2026-02,2026-02
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,5.0,138.0,CNY,2026-02,2026-02
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,8.0,148.0,CNY,2026-03,2026-03
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,2.0,148.0,CNY,2026-03,2026-03
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,1.0,198.0,CNY,2026-04,2026-04
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,E06124,9.0,148.0,CNY,2026-04,2026-04
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,15.0,298.0,CNY,2025-10,2025-10
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,14.0,298.0,CNY,2025-11,2025-11
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,2.0,298.0,CNY,2025-11,2025-11
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,2.0,298.0,CNY,2025-11,2025-11
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,3.0,298.0,CNY,2025-12,2025-12
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,1.0,298.0,CNY,2025-12,2025-12
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,1.0,223.0,CNY,2026-01,2026-01
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,2.0,298.0,CNY,2026-01,2026-01
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,5.0,208.0,CNY,2026-02,2026-02
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,1.0,223.0,CNY,2026-02,2026-02
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,2.0,223.0,CNY,2026-03,2026-03
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,2.0,298.0,CNY,2026-03,2026-03
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,1.0,298.0,CNY,2026-04,2026-04
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,1.0,223.0,CNY,2026-04,2026-04
Tales of Xillia Remastered Deluxe Edition,tales_of_xillia_remastered_deluxe,PAX0015249510,L00231,1.0,238.0,CNY,2026-04,2026-04
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,,314.0,CNY,2024-08,2024-09
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,,314.0,CNY,2024-10,2024-10
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2024-11,2024-11
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,2.0,88.0142,CNY,2024-11,2024-11
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,1.0,125.0,CNY,2024-12,2024-12
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2024-12,2024-12
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-01,2025-01
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-02,2025-02
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,1.0,125.0,CNY,2025-03,2025-03
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,51.0,31.0,CNY,2025-04,2025-04
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,43.0,31.0,CNY,2025-05,2025-05
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,206.0,31.0,CNY,2025-06,2025-06
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,6.0,31.0,CNY,2025-07,2025-07
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-07,2025-07
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,1383.0,31.0,CNY,2025-08,2025-08
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-08,2025-08
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,354.0,31.0,CNY,2025-09,2025-09
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-09,2025-09
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,1.0,125.0,CNY,2025-10,2025-10
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,185.0,31.0,CNY,2025-10,2025-10
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,5.0,31.0,CNY,2025-10,2025-10
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-10,2025-10
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,147.0,31.0,CNY,2025-11,2025-11
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,2.0,31.0,CNY,2025-11,2025-11
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-11,2025-11
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,1.0,314.0,CNY,2025-12,2025-12
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,121.0,31.0,CNY,2025-12,2025-12
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,1.0,31.0,CNY,2025-12,2025-12
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2025-12,2025-12
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,46.0,31.0,CNY,2026-01,2026-01
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2026-01,2026-01
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,144.0,31.0,CNY,2026-02,2026-02
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,3.0,31.0,CNY,2026-02,2026-02
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2026-02,2026-02
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,80.0,31.0,CNY,2026-03,2026-03
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2026-03,2026-03
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,77.0,31.0,CNY,2026-04,2026-04
Tales of Zestiria,tales_of_zestiria,PAX0008665036,E01607,0.0,314.0,CNY,2026-04,2026-04
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,that_time_i_got_reincarnated_as_a_slime_isekai_chronicles,PAX0013924904,E03566,,248.0,CNY,2024-08,2024-09
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,that_time_i_got_reincarnated_as_a_slime_isekai_chronicles,PAX0013924904,E03566,,248.0,CNY,2024-10,2024-10
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,that_time_i_got_reincarnated_as_a_slime_isekai_chronicles,PAX0013924904,E03566,0.0,248.0,CNY,2024-11,2024-11
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,that_time_i_got_reincarnated_as_a_slime_isekai_chronicles,PAX0013924904,E03566,0.0,148.0,CNY,2025-03,2025-03
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,that_time_i_got_reincarnated_as_a_slime_isekai_chronicles,PAX0013924904,E03566,3.0,124.0,CNY,2025-04,2025-04
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,that_time_i_got_reincarnated_as_a_slime_isekai_chronicles,PAX0013924904,E03566,0.0,148.0,CNY,2025-04,2025-04
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,that_time_i_got_reincarnated_as_a_slime_isekai_chronicles,PAX0013924904,E03566,3.0,124.0,CNY,2025-05,2025-05
